Sensor,Sensor ID,Hour,Pedestrian_Count,Hour_24,Time_Period,Location_Type
Flinders Street Station Underpass,6,7pm,1801.0,19,Evening Peak,Transport Hub
Birrarung Marr,7,7pm,0.0,19,Evening Peak,Mixed Use
Webb Bridge,8,7pm,320.0,19,Evening Peak,Outdoor
Southern Cross Station,9,7pm,158.0,19,Evening Peak,Transport Hub
Victoria Point,10,7pm,110.0,19,Evening Peak,Mixed Use
Waterfront City,11,7pm,172.0,19,Evening Peak,Mixed Use
New Quay,12,7pm,596.0,19,Evening Peak,Mixed Use
Sandridge Bridge,14,7pm,842.0,19,Evening Peak,Outdoor
Collins Place (South),17,7pm,257.0,19,Evening Peak,Mixed Use
Collins Place (North),18,7pm,135.0,19,Evening Peak,Mixed Use
Chinatown-Swanston St (North),19,7pm,1308.0,19,Evening Peak,Mixed Use
Chinatown-Lt Bourke St (South),20,7pm,961.0,19,Evening Peak,Mixed Use
Bourke St-Russell St (West),21,7pm,877.0,19,Evening Peak,Mixed Use
Flinders St-Elizabeth St (East),22,7pm,2214.0,19,Evening Peak,Mixed Use
Spencer St-Collins St (South),23,7pm,335.0,19,Evening Peak,Mixed Use
Spencer St-Collins St (North),24,7pm,896.0,19,Evening Peak,Mixed Use
Melbourne Convention Exhibition Centre,25,7pm,1380.0,19,Evening Peak,Mixed Use
QV Market-Elizabeth St (West),26,7pm,0.0,19,Evening Peak,Mixed Use
QV Market-Peel St,27,7pm,161.0,19,Evening Peak,Mixed Use
The Arts Centre,28,7pm,1256.0,19,Evening Peak,Mixed Use
St Kilda Rd-Alexandra Gardens,29,7pm,764.0,19,Evening Peak,Mixed Use
Lonsdale St (South),30,7pm,858.0,19,Evening Peak,Mixed Use
Lygon St (West),31,7pm,572.0,19,Evening Peak,Mixed Use
Southbank,35,7pm,3264.0,19,Evening Peak,Mixed Use
Queen St (West),36,7pm,270.0,19,Evening Peak,Mixed Use
Lygon St (East),37,7pm,99.0,19,Evening Peak,Mixed Use
Alfred Place,39,7pm,98.0,19,Evening Peak,Mixed Use
Lonsdale St-Spring St (West),40,7pm,275.0,19,Evening Peak,Mixed Use
Grattan St-Swanston St (West),42,7pm,88.0,19,Evening Peak,Mixed Use
Monash Rd-Swanston St (West),43,7pm,95.0,19,Evening Peak,Mixed Use
Tin Alley-Swanston St (West),44,7pm,49.0,19,Evening Peak,Mixed Use
Little Collins St-Swanston St (East),45,7pm,1296.0,19,Evening Peak,Mixed Use
Flinders La-Swanston St (West),41,7pm,2474.0,19,Evening Peak,Mixed Use
Pelham St (South),46,7pm,44.0,19,Evening Peak,Mixed Use
Melbourne Central-Elizabeth St (East),47,7pm,1325.0,19,Evening Peak,Transport Hub
QVM-Queen St (East),48,7pm,225.0,19,Evening Peak,Mixed Use
QVM-Therry St (South),49,7pm,358.0,19,Evening Peak,Mixed Use
Faraday St-Lygon St (West),50,7pm,504.0,19,Evening Peak,Mixed Use
QVM-Franklin St (North),51,7pm,143.0,19,Evening Peak,Mixed Use
Elizabeth St-Lonsdale St (South),52,7pm,720.0,19,Evening Peak,Mixed Use
Collins St (North),53,7pm,561.0,19,Evening Peak,Mixed Use
Lincoln-Swanston (West),54,7pm,116.0,19,Evening Peak,Mixed Use
Lonsdale St - Elizabeth St (North),56,7pm,739.0,19,Evening Peak,Mixed Use
Bourke St Bridge,57,7pm,0.0,19,Evening Peak,Outdoor
Bourke St - Spencer St (North),58,7pm,715.0,19,Evening Peak,Mixed Use
RMIT Building 80,59,7pm,641.0,19,Evening Peak,Mixed Use
RMIT Building 14,61,7pm,595.0,19,Evening Peak,Mixed Use
Elizabeth St-La Trobe St (East),55,7pm,0.0,19,Evening Peak,Mixed Use
La Trobe St (North),62,7pm,358.0,19,Evening Peak,Mixed Use
231 Bourke St,63,7pm,883.0,19,Evening Peak,Mixed Use
Royal Pde - Grattan St,64,7pm,0.0,19,Evening Peak,Mixed Use
Swanston St - City Square,65,7pm,0.0,19,Evening Peak,Mixed Use
State Library- New,66,7pm,2023.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (South),67,7pm,759.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (North),68,7pm,481.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (Crossing),69,7pm,281.0,19,Evening Peak,Mixed Use
Errol Street (East),70,7pm,260.0,19,Evening Peak,Mixed Use
Westwood Place,71,7pm,18.0,19,Evening Peak,Mixed Use
Flinders St- ACMI,72,7pm,614.0,19,Evening Peak,Mixed Use
Bourke St - Spencer St (South),73,7pm,0.0,19,Evening Peak,Mixed Use
Spring St- Flinders St (West),75,7pm,88.0,19,Evening Peak,Mixed Use
Macaulay Rd-Bellair St,76,7pm,89.0,19,Evening Peak,Mixed Use
Harbour Esplanade (West) - Pedestrian Path,77,7pm,378.0,19,Evening Peak,Mixed Use
Harbour Esplanade (West) - Bike Path,78,7pm,80.0,19,Evening Peak,Mixed Use
Flinders St (South),79,7pm,938.0,19,Evening Peak,Mixed Use
Elizabeth St - Flinders St (East) - New footpath,84,7pm,2214.0,19,Evening Peak,Mixed Use
Macaulay Rd (North),85,7pm,116.0,19,Evening Peak,Mixed Use
Queensberry St - Errol St (South),86,7pm,84.0,19,Evening Peak,Mixed Use
Errol St (West),87,7pm,206.0,19,Evening Peak,Mixed Use
Flagstaff station (East),88,7pm,211.0,19,Evening Peak,Transport Hub
William St - Little Lonsdale St (West),89,7pm,338.0,19,Evening Peak,Mixed Use
La Trobe St - William St (South),90,7pm,160.0,19,Evening Peak,Mixed Use
114 Flinders St,91,7pm,469.0,19,Evening Peak,Mixed Use
Birrarung Marr East - Batman Ave Bridge Entry,92,7pm,95.0,19,Evening Peak,Outdoor
474 Flinders St,141,7pm,222.0,19,Evening Peak,Mixed Use
Hamer Hall - River Side,142,7pm,1341.0,19,Evening Peak,Public Building
Cnr Bourke St and Harbour Esplanade,137,7pm,44.0,19,Evening Peak,Mixed Use
Flinders Walk - Sandridge Bridge,139,7pm,134.0,19,Evening Peak,Outdoor
Birrarung Marr - Federation Bridge,136,7pm,257.0,19,Evening Peak,Outdoor
Boyd Park,140,7pm,146.0,19,Evening Peak,Outdoor
I-Hub 892 Bourke Street,130,7pm,59.0,19,Evening Peak,Mixed Use
510 Elizabeth St,83,7pm,0.0,19,Evening Peak,Mixed Use
512 Elizabeth St,82,7pm,0.0,19,Evening Peak,Mixed Use
514 Elizabeth St,158,7pm,0.0,19,Evening Peak,Mixed Use
516 Elizabeth St,159,7pm,12.0,19,Evening Peak,Mixed Use
Batman Park,160,7pm,514.0,19,Evening Peak,Outdoor
City Baths,161,7pm,95.0,19,Evening Peak,Mixed Use
Birrarung Marr – COM Pole 1109,0,7pm,886.0,19,Evening Peak,Mixed Use
I-Hub Corner of King Street and Latrobe Street,132,7pm,278.0,19,Evening Peak,Mixed Use
I-Hub 489 Elizabeth Street,162,7pm,568.0,19,Evening Peak,Mixed Use
I-Hub 526 La Trobe Street,164,7pm,281.0,19,Evening Peak,Mixed Use
475 Spencer Street,165,7pm,91.0,19,Evening Peak,Mixed Use
484 Spencer Street,166,7pm,124.0,19,Evening Peak,Mixed Use
,,7pm,0.0,19,Evening Peak,Unknown
,,7pm,0.0,19,Evening Peak,Unknown
Average Hourly Pedestrian Counts for Friday over the past 52 weeks. ,,7pm,0.0,19,Evening Peak,Mixed Use
Sensor,Sensor ID,7pm,0.0,19,Evening Peak,Mixed Use
Bourke Street Mall (North),1,7pm,1715.0,19,Evening Peak,Retail
Bourke Street Mall (South),2,7pm,758.0,19,Evening Peak,Retail
Melbourne Central,3,7pm,2335.0,19,Evening Peak,Transport Hub
Town Hall (West),4,7pm,2051.0,19,Evening Peak,Public Building
Princes Bridge,5,7pm,2072.0,19,Evening Peak,Outdoor
Flinders Street Station Underpass,6,7pm,1777.0,19,Evening Peak,Transport Hub
Birrarung Marr,7,7pm,201.0,19,Evening Peak,Mixed Use
Webb Bridge,8,7pm,228.0,19,Evening Peak,Outdoor
Southern Cross Station,9,7pm,264.0,19,Evening Peak,Transport Hub
Victoria Point,10,7pm,116.0,19,Evening Peak,Mixed Use
Waterfront City,11,7pm,112.0,19,Evening Peak,Mixed Use
New Quay,12,7pm,611.0,19,Evening Peak,Mixed Use
Sandridge Bridge,14,7pm,533.0,19,Evening Peak,Outdoor
Collins Place (South),17,7pm,308.0,19,Evening Peak,Mixed Use
Collins Place (North),18,7pm,82.0,19,Evening Peak,Mixed Use
Chinatown-Swanston St (North),19,7pm,1458.0,19,Evening Peak,Mixed Use
Chinatown-Lt Bourke St (South),20,7pm,1084.0,19,Evening Peak,Mixed Use
Bourke St-Russell St (West),21,7pm,858.0,19,Evening Peak,Mixed Use
Flinders St-Elizabeth St (East),22,7pm,1995.0,19,Evening Peak,Mixed Use
Spencer St-Collins St (South),23,7pm,384.0,19,Evening Peak,Mixed Use
Spencer St-Collins St (North),24,7pm,1097.0,19,Evening Peak,Mixed Use
Melbourne Convention Exhibition Centre,25,7pm,1141.0,19,Evening Peak,Mixed Use
QV Market-Elizabeth St (West),26,7pm,0.0,19,Evening Peak,Mixed Use
QV Market-Peel St,27,7pm,156.0,19,Evening Peak,Mixed Use
The Arts Centre,28,7pm,1201.0,19,Evening Peak,Mixed Use
St Kilda Rd-Alexandra Gardens,29,7pm,638.0,19,Evening Peak,Mixed Use
Lonsdale St (South),30,7pm,986.0,19,Evening Peak,Mixed Use
Lygon St (West),31,7pm,513.0,19,Evening Peak,Mixed Use
Southbank,35,7pm,2751.0,19,Evening Peak,Mixed Use
Queen St (West),36,7pm,332.0,19,Evening Peak,Mixed Use
Lygon St (East),37,7pm,60.0,19,Evening Peak,Mixed Use
Alfred Place,39,7pm,104.0,19,Evening Peak,Mixed Use
Lonsdale St-Spring St (West),40,7pm,313.0,19,Evening Peak,Mixed Use
Grattan St-Swanston St (West),42,7pm,135.0,19,Evening Peak,Mixed Use
Monash Rd-Swanston St (West),43,7pm,172.0,19,Evening Peak,Mixed Use
Tin Alley-Swanston St (West),44,7pm,62.0,19,Evening Peak,Mixed Use
Little Collins St-Swanston St (East),45,7pm,1397.0,19,Evening Peak,Mixed Use
Flinders La-Swanston St (West),41,7pm,1765.0,19,Evening Peak,Mixed Use
Pelham St (South),46,7pm,79.0,19,Evening Peak,Mixed Use
Melbourne Central-Elizabeth St (East),47,7pm,1443.0,19,Evening Peak,Transport Hub
QVM-Queen St (East),48,7pm,248.0,19,Evening Peak,Mixed Use
QVM-Therry St (South),49,7pm,415.0,19,Evening Peak,Mixed Use
Faraday St-Lygon St (West),50,7pm,525.0,19,Evening Peak,Mixed Use
QVM-Franklin St (North),51,7pm,171.0,19,Evening Peak,Mixed Use
Elizabeth St-Lonsdale St (South),52,7pm,776.0,19,Evening Peak,Mixed Use
Collins St (North),53,7pm,622.0,19,Evening Peak,Mixed Use
Lincoln-Swanston (West),54,7pm,292.0,19,Evening Peak,Mixed Use
Lonsdale St - Elizabeth St (North),56,7pm,746.0,19,Evening Peak,Mixed Use
Bourke St Bridge,57,7pm,0.0,19,Evening Peak,Outdoor
Bourke St - Spencer St (North),58,7pm,824.0,19,Evening Peak,Mixed Use
RMIT Building 80,59,7pm,927.0,19,Evening Peak,Mixed Use
RMIT Building 14,61,7pm,774.0,19,Evening Peak,Mixed Use
Elizabeth St-La Trobe St (East),55,7pm,270.0,19,Evening Peak,Mixed Use
La Trobe St (North),62,7pm,456.0,19,Evening Peak,Mixed Use
231 Bourke St,63,7pm,664.0,19,Evening Peak,Mixed Use
Royal Pde - Grattan St,64,7pm,0.0,19,Evening Peak,Mixed Use
Swanston St - City Square,65,7pm,781.0,19,Evening Peak,Mixed Use
State Library- New,66,7pm,2310.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (South),67,7pm,747.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (North),68,7pm,213.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (Crossing),69,7pm,182.0,19,Evening Peak,Mixed Use
Errol Street (East),70,7pm,392.0,19,Evening Peak,Mixed Use
Westwood Place,71,7pm,21.0,19,Evening Peak,Mixed Use
Flinders St- ACMI,72,7pm,564.0,19,Evening Peak,Mixed Use
Bourke St - Spencer St (South),73,7pm,0.0,19,Evening Peak,Mixed Use
Spring St- Flinders St (West),75,7pm,87.0,19,Evening Peak,Mixed Use
Macaulay Rd-Bellair St,76,7pm,82.0,19,Evening Peak,Mixed Use
Harbour Esplanade (West) - Pedestrian Path,77,7pm,309.0,19,Evening Peak,Mixed Use
Harbour Esplanade (West) - Bike Path,78,7pm,74.0,19,Evening Peak,Mixed Use
Flinders St (South),79,7pm,872.0,19,Evening Peak,Mixed Use
Elizabeth St - Flinders St (East) - New footpath,84,7pm,1995.0,19,Evening Peak,Mixed Use
Macaulay Rd (North),85,7pm,122.0,19,Evening Peak,Mixed Use
Queensberry St - Errol St (South),86,7pm,103.0,19,Evening Peak,Mixed Use
Errol St (West),87,7pm,210.0,19,Evening Peak,Mixed Use
Flagstaff station (East),88,7pm,165.0,19,Evening Peak,Transport Hub
William St - Little Lonsdale St (West),89,7pm,294.0,19,Evening Peak,Mixed Use
La Trobe St - William St (South),90,7pm,222.0,19,Evening Peak,Mixed Use
114 Flinders St,91,7pm,459.0,19,Evening Peak,Mixed Use
Birrarung Marr East - Batman Ave Bridge Entry,92,7pm,21.0,19,Evening Peak,Outdoor
474 Flinders St,141,7pm,253.0,19,Evening Peak,Mixed Use
Hamer Hall - River Side,142,7pm,881.0,19,Evening Peak,Public Building
Cnr Bourke St and Harbour Esplanade,137,7pm,31.0,19,Evening Peak,Mixed Use
Flinders Walk - Sandridge Bridge,139,7pm,85.0,19,Evening Peak,Outdoor
Birrarung Marr - Federation Bridge,136,7pm,235.0,19,Evening Peak,Outdoor
Boyd Park,140,7pm,85.0,19,Evening Peak,Outdoor
I-Hub 892 Bourke Street,130,7pm,22.0,19,Evening Peak,Mixed Use
I-Hub Corner of King Street and Latrobe Street,132,7pm,270.0,19,Evening Peak,Mixed Use
Bourke Street Mall (North),1,7pm,1926.0,19,Evening Peak,Retail
Bourke Street Mall (South),2,7pm,657.0,19,Evening Peak,Retail
Melbourne Central,3,7pm,2076.0,19,Evening Peak,Transport Hub
Town Hall (West),4,7pm,2790.0,19,Evening Peak,Public Building
Princes Bridge,5,7pm,3251.0,19,Evening Peak,Outdoor
Flinders Street Station Underpass,6,7pm,1847.0,19,Evening Peak,Transport Hub
Webb Bridge,8,7pm,226.0,19,Evening Peak,Outdoor
Southern Cross Station,9,7pm,141.0,19,Evening Peak,Transport Hub
Victoria Point,10,7pm,170.0,19,Evening Peak,Mixed Use
Waterfront City,11,7pm,247.0,19,Evening Peak,Mixed Use
New Quay,12,7pm,615.0,19,Evening Peak,Mixed Use
Sandridge Bridge,14,7pm,613.0,19,Evening Peak,Outdoor
Collins Place (South),17,7pm,259.0,19,Evening Peak,Mixed Use
Collins Place (North),18,7pm,132.0,19,Evening Peak,Mixed Use
Chinatown-Lt Bourke St (South),20,7pm,1036.0,19,Evening Peak,Mixed Use
Bourke St-Russell St (West),21,7pm,1055.0,19,Evening Peak,Mixed Use
Flinders St-Elizabeth St (East),22,7pm,1941.0,19,Evening Peak,Mixed Use
Spencer St-Collins St (South),23,7pm,263.0,19,Evening Peak,Mixed Use
Spencer St-Collins St (North),24,7pm,671.0,19,Evening Peak,Mixed Use
Melbourne Convention Exhibition Centre,25,7pm,1122.0,19,Evening Peak,Mixed Use
QV Market-Elizabeth St (West),26,7pm,0.0,19,Evening Peak,Mixed Use
QV Market-Peel St,27,7pm,177.0,19,Evening Peak,Mixed Use
The Arts Centre,28,7pm,1617.0,19,Evening Peak,Mixed Use
St Kilda Rd-Alexandra Gardens,29,7pm,1111.0,19,Evening Peak,Mixed Use
Lonsdale St (South),30,7pm,846.0,19,Evening Peak,Mixed Use
Lygon St (West),31,7pm,822.0,19,Evening Peak,Mixed Use
Southbank,35,7pm,3867.0,19,Evening Peak,Mixed Use
Queen St (West),36,7pm,236.0,19,Evening Peak,Mixed Use
Lygon St (East),37,7pm,379.0,19,Evening Peak,Mixed Use
Alfred Place,39,7pm,125.0,19,Evening Peak,Mixed Use
Lonsdale St-Spring St (West),40,7pm,271.0,19,Evening Peak,Mixed Use
Grattan St-Swanston St (West),42,7pm,73.0,19,Evening Peak,Mixed Use
Monash Rd-Swanston St (West),43,7pm,55.0,19,Evening Peak,Mixed Use
Tin Alley-Swanston St (West),44,7pm,30.0,19,Evening Peak,Mixed Use
Little Collins St-Swanston St (East),45,7pm,1432.0,19,Evening Peak,Mixed Use
Flinders La-Swanston St (West),41,7pm,2655.0,19,Evening Peak,Mixed Use
Pelham St (South),46,7pm,55.0,19,Evening Peak,Mixed Use
Melbourne Central-Elizabeth St (East),47,7pm,1281.0,19,Evening Peak,Transport Hub
QVM-Queen St (East),48,7pm,208.0,19,Evening Peak,Mixed Use
QVM-Therry St (South),49,7pm,342.0,19,Evening Peak,Mixed Use
Faraday St-Lygon St (West),50,7pm,635.0,19,Evening Peak,Mixed Use
QVM-Franklin St (North),51,7pm,226.0,19,Evening Peak,Mixed Use
Elizabeth St-Lonsdale St (South),52,7pm,679.0,19,Evening Peak,Mixed Use
Collins St (North),53,7pm,506.0,19,Evening Peak,Mixed Use
Lincoln-Swanston (West),54,7pm,166.0,19,Evening Peak,Mixed Use
Lonsdale St - Elizabeth St (North),56,7pm,681.0,19,Evening Peak,Mixed Use
Bourke St Bridge,57,7pm,0.0,19,Evening Peak,Outdoor
Bourke St - Spencer St (North),58,7pm,801.0,19,Evening Peak,Mixed Use
RMIT Building 80,59,7pm,397.0,19,Evening Peak,Mixed Use
RMIT Building 14,61,7pm,692.0,19,Evening Peak,Mixed Use
La Trobe St (North),62,7pm,439.0,19,Evening Peak,Mixed Use
231 Bourke St,63,7pm,943.0,19,Evening Peak,Mixed Use
State Library- New,66,7pm,2235.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (South),67,7pm,830.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (North),68,7pm,508.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (Crossing),69,7pm,177.0,19,Evening Peak,Mixed Use
Errol Street (East),70,7pm,357.0,19,Evening Peak,Mixed Use
Westwood Place,71,7pm,6.0,19,Evening Peak,Mixed Use
Flinders St- ACMI,72,7pm,632.0,19,Evening Peak,Mixed Use
Spring St- Flinders St (West),75,7pm,101.0,19,Evening Peak,Mixed Use
Macaulay Rd-Bellair St,76,7pm,109.0,19,Evening Peak,Mixed Use
Harbour Esplanade (West) - Pedestrian Path,77,7pm,385.0,19,Evening Peak,Mixed Use
Harbour Esplanade (West) - Bike Path,78,7pm,96.0,19,Evening Peak,Mixed Use
Flinders St (South),79,7pm,1093.0,19,Evening Peak,Mixed Use
Elizabeth St - Flinders St (East) - New footpath,84,7pm,1941.0,19,Evening Peak,Mixed Use
Macaulay Rd (North),85,7pm,137.0,19,Evening Peak,Mixed Use
Queensberry St - Errol St (South),86,7pm,69.0,19,Evening Peak,Mixed Use
Errol St (West),87,7pm,151.0,19,Evening Peak,Mixed Use
Flagstaff station (East),88,7pm,190.0,19,Evening Peak,Transport Hub
William St - Little Lonsdale St (West),89,7pm,261.0,19,Evening Peak,Mixed Use
La Trobe St - William St (South),90,7pm,170.0,19,Evening Peak,Mixed Use
114 Flinders St,91,7pm,566.0,19,Evening Peak,Mixed Use
Birrarung Marr East - Batman Ave Bridge Entry,92,7pm,178.0,19,Evening Peak,Outdoor
474 Flinders St,141,7pm,227.0,19,Evening Peak,Mixed Use
Hamer Hall - River Side,142,7pm,2112.0,19,Evening Peak,Public Building
Cnr Bourke St and Harbour Esplanade,137,7pm,54.0,19,Evening Peak,Mixed Use
Flinders Walk - Sandridge Bridge,139,7pm,113.0,19,Evening Peak,Outdoor
Birrarung Marr - Federation Bridge,136,7pm,274.0,19,Evening Peak,Outdoor
Boyd Park,140,7pm,134.0,19,Evening Peak,Outdoor
I-Hub 892 Bourke Street,130,7pm,35.0,19,Evening Peak,Mixed Use
510 Elizabeth St,83,7pm,0.0,19,Evening Peak,Mixed Use
512 Elizabeth St,82,7pm,0.0,19,Evening Peak,Mixed Use
514 Elizabeth St,158,7pm,0.0,19,Evening Peak,Mixed Use
516 Elizabeth St,159,7pm,0.0,19,Evening Peak,Mixed Use
Batman Park,160,7pm,510.0,19,Evening Peak,Outdoor
City Baths,161,7pm,4.0,19,Evening Peak,Mixed Use
Birrarung Marr – COM Pole 1109,0,7pm,1853.0,19,Evening Peak,Mixed Use
I-Hub Corner of King Street and Latrobe Street,132,7pm,262.0,19,Evening Peak,Mixed Use
I-Hub 489 Elizabeth Street,162,7pm,526.0,19,Evening Peak,Mixed Use
I-Hub 526 La Trobe Street,164,7pm,339.0,19,Evening Peak,Mixed Use
475 Spencer Street,165,7pm,88.0,19,Evening Peak,Mixed Use
484 Spencer Street,166,7pm,155.0,19,Evening Peak,Mixed Use
,,7pm,0.0,19,Evening Peak,Unknown
,,7pm,0.0,19,Evening Peak,Unknown
Average Hourly Pedestrian Counts for Saturday over the past 4 weeks. ,,7pm,0.0,19,Evening Peak,Mixed Use
Sensor,Sensor ID,7pm,0.0,19,Evening Peak,Mixed Use
Bourke Street Mall (North),1,7pm,1915.0,19,Evening Peak,Retail
Bourke Street Mall (South),2,7pm,638.0,19,Evening Peak,Retail
Melbourne Central,3,7pm,2173.0,19,Evening Peak,Transport Hub
Town Hall (West),4,7pm,2382.0,19,Evening Peak,Public Building
Princes Bridge,5,7pm,2536.0,19,Evening Peak,Outdoor
Flinders Street Station Underpass,6,7pm,1867.0,19,Evening Peak,Transport Hub
Webb Bridge,8,7pm,211.0,19,Evening Peak,Outdoor
Southern Cross Station,9,7pm,103.0,19,Evening Peak,Transport Hub
Victoria Point,10,7pm,110.0,19,Evening Peak,Mixed Use
Waterfront City,11,7pm,204.0,19,Evening Peak,Mixed Use
New Quay,12,7pm,641.0,19,Evening Peak,Mixed Use
Sandridge Bridge,14,7pm,600.0,19,Evening Peak,Outdoor
Collins Place (South),17,7pm,255.0,19,Evening Peak,Mixed Use
Collins Place (North),18,7pm,109.0,19,Evening Peak,Mixed Use
Chinatown-Swanston St (North),19,7pm,1340.0,19,Evening Peak,Mixed Use
Chinatown-Lt Bourke St (South),20,7pm,989.0,19,Evening Peak,Mixed Use
Bourke St-Russell St (West),21,7pm,914.0,19,Evening Peak,Mixed Use
Flinders St-Elizabeth St (East),22,7pm,1944.0,19,Evening Peak,Mixed Use
Spencer St-Collins St (South),23,7pm,292.0,19,Evening Peak,Mixed Use
Spencer St-Collins St (North),24,7pm,782.0,19,Evening Peak,Mixed Use
Melbourne Convention Exhibition Centre,25,7pm,878.0,19,Evening Peak,Mixed Use
QV Market-Elizabeth St (West),26,7pm,0.0,19,Evening Peak,Mixed Use
QV Market-Peel St,27,7pm,171.0,19,Evening Peak,Mixed Use
The Arts Centre,28,7pm,1084.0,19,Evening Peak,Mixed Use
St Kilda Rd-Alexandra Gardens,29,7pm,736.0,19,Evening Peak,Mixed Use
Lonsdale St (South),30,7pm,892.0,19,Evening Peak,Mixed Use
Lygon St (West),31,7pm,715.0,19,Evening Peak,Mixed Use
Southbank,35,7pm,3538.0,19,Evening Peak,Mixed Use
Queen St (West),36,7pm,264.0,19,Evening Peak,Mixed Use
Lygon St (East),37,7pm,128.0,19,Evening Peak,Mixed Use
Alfred Place,39,7pm,88.0,19,Evening Peak,Mixed Use
Lonsdale St-Spring St (West),40,7pm,263.0,19,Evening Peak,Mixed Use
Grattan St-Swanston St (West),42,7pm,59.0,19,Evening Peak,Mixed Use
Monash Rd-Swanston St (West),43,7pm,49.0,19,Evening Peak,Mixed Use
Tin Alley-Swanston St (West),44,7pm,30.0,19,Evening Peak,Mixed Use
Little Collins St-Swanston St (East),45,7pm,1217.0,19,Evening Peak,Mixed Use
Flinders La-Swanston St (West),41,7pm,2262.0,19,Evening Peak,Mixed Use
Pelham St (South),46,7pm,45.0,19,Evening Peak,Mixed Use
Melbourne Central-Elizabeth St (East),47,7pm,1277.0,19,Evening Peak,Transport Hub
QVM-Queen St (East),48,7pm,217.0,19,Evening Peak,Mixed Use
QVM-Therry St (South),49,7pm,321.0,19,Evening Peak,Mixed Use
Faraday St-Lygon St (West),50,7pm,607.0,19,Evening Peak,Mixed Use
QVM-Franklin St (North),51,7pm,172.0,19,Evening Peak,Mixed Use
Elizabeth St-Lonsdale St (South),52,7pm,667.0,19,Evening Peak,Mixed Use
Collins St (North),53,7pm,452.0,19,Evening Peak,Mixed Use
Lincoln-Swanston (West),54,7pm,115.0,19,Evening Peak,Mixed Use
Lonsdale St - Elizabeth St (North),56,7pm,733.0,19,Evening Peak,Mixed Use
Bourke St Bridge,57,7pm,0.0,19,Evening Peak,Outdoor
Bourke St - Spencer St (North),58,7pm,641.0,19,Evening Peak,Mixed Use
RMIT Building 80,59,7pm,604.0,19,Evening Peak,Mixed Use
RMIT Building 14,61,7pm,504.0,19,Evening Peak,Mixed Use
Elizabeth St-La Trobe St (East),55,7pm,0.0,19,Evening Peak,Mixed Use
La Trobe St (North),62,7pm,325.0,19,Evening Peak,Mixed Use
231 Bourke St,63,7pm,835.0,19,Evening Peak,Mixed Use
Royal Pde - Grattan St,64,7pm,0.0,19,Evening Peak,Mixed Use
Swanston St - City Square,65,7pm,0.0,19,Evening Peak,Mixed Use
State Library- New,66,7pm,2115.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (South),67,7pm,854.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (North),68,7pm,471.0,19,Evening Peak,Mixed Use
Flinders Ln -Degraves St (Crossing),69,7pm,214.0,19,Evening Peak,Mixed Use
Errol Street (East),70,7pm,239.0,19,Evening Peak,Mixed Use
Westwood Place,71,7pm,10.0,19,Evening Peak,Mixed Use
